ID, ACTUAL,LOGC_ACTIVE,LOGC_INACTIVE,LOGC_PARTIAL,D840_ACTIVE,D840_INACTIVE,D840_PARTIAL,D540_ACTIVE,D540_INACTIVE,D540_PARTIAL,D_ACTIVE,D_INACTIVE,D_PARTIAL,M1_ACTIVE,M1_INACTIVE,M1_PARTIAL,M5_ACTIVE,M5_INACTIVE,M5_PARTIAL,TOP_ACTIVE,TOP_INACTIVE,TOP_PARTIAL,MACC_ACTIVE,MACC_INACTIVE,MAC_PARTIAL,META_ACTIVE,META_INACTIVE,META_PARTIAL,SMILE,,,,,,,ID, Actual_Class
MMV396704, INACTIVE,0.004066812,0.995663939,0.00026925,0.009116761,0.990880609,2.59E-06,0.135128036,0.864352524,0.000519406,0.004277653,0.995561004,0.00016123,0.236639515,0.497639418,0.265721142,0.204960048,0.562318206,0.232721701,0.299913347,0.37660253,0.323484123,0.320820242,0.35290134,0.326278478,2.22E-21,1,1.93E-297, c12c(ncnc1N(CC3)CCN3C)c4c(ccc(Cl)c4)[nH]2,,,,,,,MMV665809, INACTIVE
MMV007839, INACTIVE,0.007630358,0.985774602,0.00659504,0.009057496,0.990922391,2.01E-05,0.130530179,0.867025435,0.002444367,0.01382188,0.985693574,0.000484592,0.245674103,0.482636571,0.271689236,0.200206965,0.570402622,0.229390457,0.315169156,0.366441101,0.318389684,0.315538585,0.358419269,0.326042145,5.07E-15,1,1.06E-301, C1(O)(CC(=O)c(ccc(OC)c2)c2O1)C(F)(F)C(F)(F)F,,,,,,,MMV665810, INACTIVE
MMV006587, INACTIVE,0.004209141,0.995622244,0.000168615,0.008938111,0.991060555,1.25E-06,0.080547974,0.919252276,0.00019975,0.004482363,0.995275497,0.000242144,0.238247856,0.494907171,0.266844988,0.200308234,0.570262194,0.229429528,0.299932688,0.379660517,0.320406854,0.315834463,0.358925402,0.325240105,2.00E-27,1,1.34E-285, c12c(ncnc1NCCCN(CC3)CCO3)c4c(ccc(Cl)c4)[nH]2,,,,,,,MMV665812, INACTIVE
MMV666599, INACTIVE,0.003627837,0.995884015,0.000488148,0.008767384,0.991230965,1.69E-06,0.084660739,0.915112674,0.000226537,0.003592482,0.996224761,0.000182809,0.239466354,0.492789745,0.267743975,0.197592318,0.574846804,0.227560923,0.299760908,0.372295022,0.32794413,0.327517688,0.343524694,0.328957617,3.75E-24,1,5.30E-304, Brc1ccc(C=CC2=NC(=O)c3ccccc3O2)cc1,,,,,,,MMV665813, INACTIVE
MMV665809, INACTIVE,0.002249766,0.997380483,0.000369751,0.008228243,0.991770029,1.72E-06,0.082238227,0.917473078,0.000288638,0.002477968,0.997363746,0.000158206,0.237348184,0.49616763,0.266484141,0.211195543,0.551773906,0.237030491,0.302721888,0.376277715,0.321000397,0.330589443,0.34055385,0.328856736,4.64E-26,1, 7.39251601212e-310, Oc1ccc(Br)cc1CN2CCN(Cc3ccc(Cl)cc3)CC2,,,,,,,MMV665814, INACTIVE
MMV006457, INACTIVE,0.001613192,0.997902594,0.000484214,0.007789154,0.992209792,1.12E-06,0.075725265,0.92410332,0.000171394,0.004201913,0.995594561,0.000203591,0.240224481,0.49182716,0.267948359,0.207482547,0.558062136,0.234455287,0.299527079,0.377702653,0.322770298,0.309956491,0.363269269,0.32677424,1.14E-21,1,1.33E-306, CCOC(=O)c1ccc2nc(cc(O)c2c1)c3ccccc3,,,,,,,MMV665817, INACTIVE
MMV000443, INACTIVE,0.002006408,0.997695935,0.000297657,0.007778123,0.9922207,1.22E-06,0.087344125,0.91242516,0.000230744,0.005109084,0.994683325,0.000207643,0.234965399,0.500464737,0.264569938,0.211712584,0.55090481,0.237382606,0.311017513,0.367421716,0.32156074,0.320361823,0.352759868,0.326878339,3.25E-20,1,8.97E-303, CCOc1ccc2OCN(Cc3ccc(Cl)cc3)Cc2c1,,,,,,,MMV665820, INACTIVE
MMV001246, INACTIVE,0.002446892,0.997261414,0.000291693,0.007757573,0.992241025,1.42E-06,0.080885537,0.918913305,0.00020116,0.001444155,0.998475492,8.03E-05,0.245797083,0.481088966,0.273113906,0.209160402,0.555264831,0.235574752,0.301099032,0.372331649,0.326569378,0.319727093,0.353441209,0.326831728,1.53E-18,1,1.69E-295, CSc1ccccc1C(=O)Nc2nc(cs2)c3ccccn3,,,,,,,MMV665824, INACTIVE
MMV020403, INACTIVE,0.01336562,0.985616648,0.001017732,0.007569524,0.99242276,7.72E-06,0.063139133,0.936459422,0.000401385,0.001054324,0.998889029,5.66E-05,0.266712487,0.450789183,0.28249833,0.226787552,0.526134849,0.247077584,0.307402104,0.372496575,0.32010138,0.33174172,0.337434053,0.330824226,5.11E-12,1,9.42E-266, COc1ccc(cc1)c2cn3c(C(=O)Nc4ccccc4Cl)c(c5CCCCn2c35)c6ccccc6,,,,,,,MMV665826, ACTIVE
MMV665852, INACTIVE,0.003950091,0.99527261,0.000777299,0.007473762,0.992524326,1.87E-06,0.075363345,0.924376309,0.000260236,0.00113186,0.998770893,9.73E-05,0.241079643,0.491224706,0.267695665,0.198230833,0.573718786,0.228050366,0.306993991,0.369895279,0.32311067,0.316343397,0.357013971,0.326642632,7.44E-20,1,0, Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1Cl,,,,,,,MMV665827, INACTIVE
MMV007228, INACTIVE,0.073637893,0.921324739,0.005037368,0.007394615,0.9925735,3.19E-05,0.041316204,0.958188057,0.000495781,0.000144322,0.99985075,4.94E-06,0.256817639,0.467816532,0.275365829,0.206876084,0.559095562,0.234028384,0.301102072,0.375270724,0.323627263,0.325166821,0.343387544,0.331445664,1.47E-13,1,3.53E-276, Cc1cccc(c1)N2C(=O)C3C(C2=O)C4(C(=O)C3(C(=C4c5ccc6OCOc6c5)c7ccc8OCOc8c7)c9ccccc9)c%10ccccc%10,,,,,,,MMV665830, INACTIVE
MMV011795, INACTIVE,0.001935816,0.997715009,0.000349175,0.007385717,0.992613196,1.10E-06,0.065125152,0.934699893,0.000174944,0.002341053,0.997507393,0.000151587,0.240583241,0.4909271,0.268489629,0.198571727,0.573146045,0.228282288,0.312418997,0.360005736,0.327575326,0.315806836,0.355347484,0.32884565,3.06E-28,1, 2.11113976859e-313, Oc1ccccc1CN2CCN(CC2)C(c3ccccc3)c4ccccc4,,,,,,,MMV665831, INACTIVE
MMV142383, INACTIVE,0.004268763,0.995607417,0.00012382,0.006841252,0.993158042,6.83E-07,0.04337763,0.956559002,6.34E-05,0.002059351,0.997804105,0.000136605,0.236333609,0.498155028,0.265511334,0.203095376,0.565517426,0.231387228,0.306284279,0.370883912,0.32283172,0.312877208,0.360118032,0.32700479,1.95E-19,1, 5.78972897221e-310, CC(C)(C)c1ccc(cc1)C(=O)Nc2nc3ccccc3s2,,,,,,,MMV665836, INACTIVE
MMV006303, INACTIVE,0.004576867,0.995228032,0.000195101,0.006752555,0.993246436,9.11E-07,0.070667557,0.929177821,0.000154665,0.005993151,0.993748188,0.000258773,0.241606191,0.489163905,0.269229919,0.199740499,0.571174443,0.229085088,0.301895797,0.374322325,0.323781848,0.313725859,0.358875543,0.327398568,7.04E-25,1,8.55E-305, c1(c(ccn2)NCCN(CC)CC)c2cc(cccc3)c3c1,,,,,,,MMV665840, INACTIVE
MMV006861, INACTIVE,0.002900728,0.996756718,0.000342555,0.006649251,0.993349493,1.27E-06,0.061413396,0.938413322,0.000173246,0.000840384,0.999102235,5.75E-05,0.239550292,0.4928554,0.267594278,0.204280093,0.563461363,0.232258484,0.311100155,0.370429397,0.318470418,0.308044642,0.368296564,0.323658854,1.03E-26,1,2.11E-290, C1CN(CCO1)c2ccc(Nc3ccnc4cc5ccccc5cc34)cc2,,,,,,,MMV665841, INACTIVE
MMV665881, INACTIVE,0.00763063,0.990680389,0.001688981,0.006630554,0.993362308,7.05E-06,0.048282336,0.951311409,0.00040624,0.00035945,0.999623895,1.67E-05,0.237328544,0.496493548,0.266177922,0.226124465,0.527142107,0.246733531,0.305039287,0.370269805,0.324690938,0.325561315,0.344759554,0.329679161,1.02E-12,1,3.77E-266, COc1ccc(CNC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(CCc5ccccc5)C2=N)cc1,,,,,,,MMV665843, INACTIVE
MMV018984, INACTIVE,0.00364563,0.996085543,0.000268827,0.006622264,0.993376672,1.08E-06,0.051545229,0.948355556,9.92E-05,0.058358386,0.939487815,0.002153742,0.24020867,0.49004373,0.269747615,0.205918059,0.560628593,0.233453378,0.31258297,0.359094411,0.328322589,0.33296147,0.338571161,0.328467339,5.69E-17,1, 2.53153174744e-316, Cc1onc(NC(=O)c2ccc(cc2)c3ccccc3)c1,,,,,,,MMV665850, INACTIVE
MMV007977, INACTIVE,0.002060516,0.997423047,0.000516437,0.006506865,0.993492305,8.51E-07,0.070245847,0.929595351,0.000158807,0.002223465,0.997641444,0.000135092,0.240407825,0.491053849,0.268538415,0.198643982,0.573062122,0.228293881,0.29926914,0.373687446,0.327043414,0.318361759,0.353620082,0.328018159,3.54E-26,1,3.01E-307, Clc1ccc(C=CC2=NC(=O)c3ccccc3O2)cc1,,,,,,,MMV665852, INACTIVE
MMV666689, INACTIVE,0.002948175,0.996072926,0.000978898,0.006491857,0.993506551,1.57E-06,0.048916757,0.95094949,0.000133751,0.00254764,0.997289181,0.000163263,0.245164827,0.482292712,0.272542506,0.205553293,0.561359584,0.233087122,0.300155401,0.371951252,0.327893257,0.306978256,0.368776292,0.324245483,1.45E-21,1,3.71E-280, COc1ccc(Nc2nc(NN=Cc3ccc(O)cc3)nc(Nc4ccc(cc4)[N+](=O)[O-])n2)cc1,,,,,,,MMV665857, INACTIVE
MMV665786, INACTIVE,0.000996418,0.998612767,0.000390815,0.006383389,0.993615627,9.36E-07,0.0557537,0.944087565,0.0001587,0.00063089,0.999328494,4.06E-05,0.241787925,0.488777816,0.269434303,0.19352518,0.581825435,0.22464937,0.30285868,0.37575829,0.321382999,0.314700991,0.358090252,0.327208757,8.57E-15,1,2.08E-280, Clc1ccc2OC(=O)C=C(NC3CCN(CCCc4ccccc4)CC3)c2c1,,,,,,,MMV665864, INACTIVE
MMV009063, INACTIVE,0.002403085,0.997404156,0.000192759,0.00635796,0.993641317,7.38E-07,0.062121034,0.937740028,0.000138956,0.005973099,0.993749917,0.000276911,0.238829866,0.493632436,0.267537743,0.229289189,0.521994889,0.248715907,0.306624085,0.369702399,0.323673517,0.314438075,0.359650701,0.325911283,1.18E-23,1, 1.65766356213e-314, OC(CNC1CCCCC1)Cn2c3ccccc3c4ccccc24,,,,,,,MMV665874, INACTIVE
MMV000963, INACTIVE,0.003792936,0.995766756,0.000440308,0.006203603,0.993795156,1.14E-06,0.055421155,0.944436014,0.000142827,0.002810508,0.997019172,0.000170362,0.245695248,0.481906891,0.272397906,0.209854469,0.554140329,0.236005247,0.304386407,0.369620264,0.325993359,0.310976982,0.363427311,0.325595737,1.52E-27,1,2.03E-302, n1c(NCc2ccccc2)c3c(cccc3)nc1Nc(cc4)ccc4OC,,,,,,,MMV665875, INACTIVE
MMV666116, INACTIVE,0.000989252,0.998670503,0.000340246,0.006132354,0.993866861,8.00E-07,0.05802729,0.941817999,0.000154756,0.003412393,0.996397078,0.00019058,0.237337336,0.496422201,0.266240388,0.195875153,0.577753782,0.226371005,0.302487433,0.371701151,0.325811416,0.328875899,0.340759546,0.330364525,2.84E-24,1,3.74E-289, Oc1ccccc1CN2CCC3(CCCN(Cc4ccccc4F)C3)C2,,,,,,,MMV665876, INACTIVE
MMV007571, INACTIVE,0.001914552,0.997847614,0.000237835,0.005926361,0.994072974,7.10E-07,0.066998787,0.932852685,0.000148478,0.004327509,0.995471954,0.000200542,0.240202442,0.491008669,0.268788964,0.202233434,0.566877842,0.230888739,0.307293743,0.365585715,0.327120513,0.309175372,0.365716904,0.325107753,5.41E-20,1,4.70E-295, Cc1ccc(CSCc2oc(cc2)C(=O)NC3CC3)cc1,,,,,,,MMV665878, ACTIVE
MMV019871, INACTIVE,0.003070772,0.996727004,0.000202224,0.005913638,0.99408567,7.51E-07,0.065578774,0.93426919,0.000152063,0.004258345,0.995521665,0.000220052,0.240727544,0.490865678,0.268406779,0.205110192,0.562162459,0.232727319,0.301671445,0.377297312,0.321031332,0.318078905,0.356153905,0.325767219,3.70E-26,1,1.31E-281, Fc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,,,,,,,MMV665879, INACTIVE
MMV001344, INACTIVE,0.025721733,0.973459365,0.000818901,0.005836153,0.994158745,5.12E-06,0.121977188,0.876971424,0.00105139,0.278175712,0.712659657,0.009164599,0.239114329,0.493960142,0.266925544,0.213170782,0.54859066,0.238238603,0.307277501,0.365070134,0.327652365,0.32039234,0.350070208,0.329537451,1.19E-17,1, 5.73672714126e-317, CC1CC(C)CN(C1)C(=O)c2ccc(Cl)cc2Cl,,,,,,,MMV665881, INACTIVE
MMV009015, INACTIVE,0.001991523,0.997741532,0.000266945,0.005818882,0.994180441,6.61E-07,0.046315938,0.953584254,9.99E-05,0.02366282,0.97536099,0.000976237,0.236133158,0.49828282,0.265584052,0.216458872,0.543115675,0.240425467,0.305421621,0.370048285,0.324530095,0.311941504,0.360219866,0.3278386,2.64E-20,1,2.52E-291, OC(COc1ccccc1C(=O)CCc2ccccc2)CN3CCCCC3,,,,,,,MMV665882, INACTIVE
MMV007764, INACTIVE,0.012316166,0.987256089,0.000427745,0.005775862,0.994221509,2.65E-06,0.090004772,0.909593701,0.000401544,0.011578797,0.987996638,0.000424586,0.238259077,0.494963974,0.26677689,0.195695207,0.578033447,0.226271361,0.304046929,0.37358281,0.322370231,0.311532825,0.36271438,0.325752795,3.93E-24,1, 1.10621308985e-312, CCCCC1=C(CCC)C(=N)c2ccccc2N1C,,,,,,,MMV665883, INACTIVE
MMV007808, INACTIVE,0.003281559,0.996254843,0.000463598,0.005721453,0.994277537,1.06E-06,0.07814841,0.921622694,0.000228819,0.293102771,0.697499573,0.0093977,0.235565796,0.499833763,0.264600486,0.199222267,0.572039485,0.228738233,0.307320863,0.362547785,0.330131382,0.320819527,0.352061987,0.327118486,8.93E-23,1, 3.39783272549e-318, COc1nc(Nc2ccc(cc2)C(C)C)nc(OC)n1,,,,,,,MMV665886, INACTIVE
MMV007396, INACTIVE,0.002360527,0.997414582,0.000224891,0.005644963,0.994354248,8.22E-07,0.03688433,0.963038802,7.69E-05,0.002148635,0.997707248,0.000144193,0.239989877,0.490881532,0.269128621,0.202010468,0.567329705,0.230659828,0.296679735,0.382345557,0.320974737,0.313729286,0.359300435,0.326970279,4.30E-12,1,1.05E-272, Cc1ccccc1OCCSc2nc3ccc(NC(=O)c4cccs4)cc3s2,,,,,,,MMV665888, INACTIVE
MMV396723, INACTIVE,0.00174138,0.997648336,0.000610285,0.005635303,0.994362831,1.90E-06,0.050683945,0.949127138,0.000188826,0.000689807,0.999266326,4.38E-05,0.255550861,0.465892255,0.278556943,0.218151078,0.540269077,0.241579816,0.309499294,0.37355873,0.316941917,0.301713556,0.374391824,0.32389468,4.64E-17,1,3.43E-285, N1(CC(=O)c(ccc(Cl)c2Cl)c2)c3c(cccc3)N(CCN4CCCCC4)C1=N,,,,,,,MMV665890, ACTIVE
MMV009060, INACTIVE,0.009045263,0.990744439,0.000210298,0.005536602,0.994462192,1.20E-06,0.063931346,0.935918152,0.0001505,0.138936386,0.856258452,0.004805282,0.242175937,0.488315284,0.269508839,0.220080763,0.537102461,0.242816746,0.304539174,0.375293225,0.320167601,0.31031847,0.363703012,0.325978488,9.79E-20,1, 4.57045059966e-317, CCN(CC)c1ccc(NC(=O)c2cccs2)cc1,,,,,,,MMV665891, INACTIVE
MMV665894, INACTIVE,0.0033644,0.996381949,0.000253651,0.005512005,0.994487107,9.21E-07,0.07776852,0.922022104,0.00020937,0.037701458,0.961104572,0.001193991,0.228014573,0.51208812,0.259897262,0.196143791,0.577270687,0.226585537,0.304627448,0.37103194,0.324340552,0.322150111,0.351274163,0.326575756,3.05E-19,1,0.00E+00, CC(=O)c1sc(NC(=O)Nc2ccc(C)cc2C)nc1C,,,,,,,MMV665894, INACTIVE
MMV665946, INACTIVE,0.004674996,0.995072217,0.000252787,0.0052861,0.994712889,9.93E-07,0.036115441,0.963795602,8.89E-05,0.000783391,0.999168873,4.78E-05,0.239897653,0.492497414,0.267604887,0.212072551,0.550316393,0.237611115,0.312092245,0.369383246,0.318524569,0.30867058,0.370301545,0.321027935,2.31E-21,1,3.49E-285, CC(=CCN1CCC(CC1)C(=O)Nc2ccc(cc2)c3nc4ccccc4[nH]3)C,,,,,,,MMV665897, INACTIVE
MMV056726, INACTIVE,0.024095584,0.975300512,0.000603904,0.005029466,0.994966209,4.25E-06,0.131596565,0.867225587,0.0011778,0.324980915,0.664910674,0.010108409,0.240026176,0.492113203,0.267860591,0.209474996,0.554759562,0.235765487,0.307140678,0.3636522,0.329207122,0.317273587,0.356052279,0.326674134,3.38E-18,1,1.03E-304, COc1cc(SC)ccc1C(=O)N2CCCC(C)C2,,,,,,,MMV665898, INACTIVE
MMV006172, INACTIVE,0.003829124,0.995913115,0.00025776,0.004943258,0.995055914,7.84E-07,0.058577742,0.941272497,0.000149827,0.000922466,0.999013066,6.45E-05,0.239325702,0.493133128,0.26754117,0.202252984,0.566881776,0.230865225,0.299496233,0.37703222,0.323471546,0.315320879,0.358252496,0.326426655,3.81E-32,1, 4.30259895443e-310, CN1CCN(CC1)c2ccc(Nc3c4ccccc4nc5ccccc35)cc2,,,,,,,MMV665899, INACTIVE
MMV396770, INACTIVE,0.000356594,0.999393333,0.000250073,0.004812178,0.995187402,3.52E-07,0.060806725,0.939089417,0.00010389,0.000779024,0.999158382,6.27E-05,0.234614745,0.501279712,0.264105558,0.280927688,0.439990669,0.279081613,0.30152297,0.371145099,0.32733199,0.311795235,0.362473011,0.325731754,2.30E-18,1,3.82E-294, c(n1)(nc(NNC(=O)c(cc2)ccc2)cc1N(CCC3)C3)N(C4)CCC4,,,,,,,MMV665901, INACTIVE
SEW05657, INACTIVE,0.011876533,0.98725527,0.000868198,0.004804759,0.995192885,2.34E-06,0.097076759,0.902385116,0.000538162,0.150393859,0.844375849,0.005230216,0.241714686,0.488746077,0.269539207,0.202207044,0.566976368,0.230816633,0.303980559,0.370330751,0.32568866,0.302519739,0.374677122,0.32280314,1.53E-16,1,5.94E-303, COC(=O)CSc1ccc(c(n1)SCC(=O)OC)N(=O)=O,,,,,,,MMV665902, INACTIVE
MMV665906, INACTIVE,0.000702032,0.999017027,0.000280941,0.004664024,0.9953354,5.48E-07,0.039451703,0.960455835,9.24E-05,0.000377159,0.999602139,2.07E-05,0.238813907,0.493923604,0.267262518,0.205632776,0.56124121,0.233126029,0.306928664,0.36967808,0.323393255,0.320824593,0.349530518,0.329644859,1.65E-22,1,9.72E-286, Cc1ccc(c(O)c1)c2cc([nH]n2)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCCCC4,,,,,,,MMV665904, INACTIVE
MMV665789, INACTIVE,0.006707643,0.992851048,0.000441309,0.004461944,0.995537043,1.07E-06,0.090730526,0.908950329,0.000319095,0.036119904,0.962630868,0.001249209,0.240557238,0.491306603,0.268136144,0.211062312,0.552065134,0.236872464,0.303603798,0.36676985,0.329626352,0.33205983,0.337345809,0.33059442,7.88E-23,1, 6.04302857312e-317, CC(NCc1ccccc1)c2cc(Cl)ccc2O,,,,,,,MMV665906, INACTIVE
MMV006169, INACTIVE,0.002405684,0.997182804,0.000411512,0.00432067,0.995678842,4.22E-07,0.041999035,0.957931697,6.92E-05,0.003097168,0.996711731,0.000191052,0.244669318,0.483741134,0.271589518,0.211993679,0.550470412,0.237535805,0.300510138,0.371162325,0.328327537,0.30520609,0.369656652,0.325137287,1.17E-27,1,2.38E-307, C(Nc1nc(Nc2ccccc2)nc3ccccc13)c4ccccc4,,,,,,,MMV665908, INACTIVE
MMV007273, INACTIVE,0.003138315,0.996275574,0.00058611,0.004309244,0.995689332,1.39E-06,0.043244179,0.956598043,0.000157846,0.000571247,0.999397755,3.10E-05,0.238421738,0.495047748,0.266530454,0.21392943,0.547309995,0.238760591,0.30144462,0.370054007,0.328501344,0.317386389,0.355135977,0.327477604,3.56E-18,1,4.42E-287, COc1cc(cc(OC)c1O)c2nc(c3ccc(Sc4ccccc4)cc3)c([nH]2)c5ccccc5,,,,,,,MMV665909, INACTIVE
MMV665820, INACTIVE,0.012907388,0.986077242,0.00101537,0.0042541,0.99574405,1.79E-06,0.07028313,0.929416835,0.00029998,0.000131658,0.999864101,4.15E-06,0.238433033,0.494769424,0.266797513,0.206434533,0.559868276,0.233697236,0.303555608,0.37497583,0.321468562,0.318550944,0.356264442,0.325184643,2.15E-20,1, 2.79300835713e-313, COc1ccc2C(=O)C=C(Oc2c1)C(Cl)(Cl)Cl,,,,,,,MMV665913, INACTIVE
MMV665806, INACTIVE,0.00487094,0.994963026,0.000166034,0.004212296,0.995787084,5.84E-07,0.048756156,0.951137006,0.000106833,0.024362287,0.97478658,0.000851092,0.238345683,0.49484852,0.266805768,0.219778821,0.537719965,0.24250114,0.30685091,0.368754089,0.324395031,0.327381432,0.343916118,0.32870239,8.82E-17,1,6.43E-295, CC1CCCCC1NCC(O)Cn2c(C)c(C)c3ccccc23,,,,,,,MMV665914, INACTIVE
MMV665940, INACTIVE,0.001981365,0.997728575,0.000290061,0.004206573,0.995793104,4.00E-07,0.045772955,0.954159558,6.75E-05,0.004236142,0.99554801,0.000215923,0.239539787,0.492757082,0.267703176,0.211564675,0.55130744,0.237127885,0.300217986,0.376771629,0.323010415,0.315787286,0.356589735,0.32762298,9.33E-25,1,1.21E-303, CCOc1ccc(C=CC2=NC(=O)c3ccccc3O2)cc1,,,,,,,MMV665915, INACTIVE
MMV007041, INACTIVE,0.005676631,0.994029526,0.000293843,0.004202576,0.9957968,5.64E-07,0.03587481,0.964060009,6.52E-05,0.005665743,0.994066,0.00026829,0.239004895,0.493580282,0.267414868,0.205099478,0.56210196,0.232798591,0.293008983,0.381029963,0.325961024,0.314517826,0.359596729,0.325885355,6.09E-17,1,1.63E-290, Cc1ccc2c(C)nc(Nc3nc(C)cc(n3)c4ccccc4)nc2c1,,,,,,,MMV665916, INACTIVE
MMV019110, INACTIVE,0.005053354,0.994593479,0.000353166,0.004087802,0.995911598,5.98E-07,0.068176456,0.931664169,0.000159408,0.010521885,0.989099264,0.000378835,0.240220428,0.49176085,0.268018693,0.19539547,0.578590512,0.226013958,0.298053443,0.372610867,0.32933563,0.302012891,0.375698298,0.322288841,1.21E-30,1, 1.03057153066e-319, Cc1cccc(Nc2nc(N)c3ccccc3n2)c1,,,,,,,MMV665917, INACTIVE
MMV019241, INACTIVE,0.009563027,0.990045164,0.000391808,0.004074432,0.995924354,1.14E-06,0.033790387,0.96611917,9.04E-05,0.000574509,0.99939537,3.02E-05,0.243185267,0.485922694,0.270891964,0.207440838,0.558082283,0.234476909,0.306308836,0.376124084,0.31756714,0.332778782,0.337647527,0.329573661,1.36E-20,1,7.24E-291, Brc1cccc(c1)C(=O)Nc2ccc(cc2)c3nc4cc5ccccc5cc4[nH]3,,,,,,,MMV665918, ACTIVE
MMV000448, INACTIVE,0.003608322,0.996189225,0.000202453,0.004022528,0.995976985,4.16E-07,0.082684308,0.917143881,0.00017177,0.00184271,0.998066485,9.08E-05,0.24363625,0.485423088,0.270940661,0.195719004,0.578029335,0.226251632,0.29749319,0.378446043,0.324060678,0.320809305,0.349814653,0.329375982,7.99E-29,1, 6.06712613093e-321, CN(C)CCCNc1c2ccccc2nc3ccccc13,,,,,,,MMV665923, INACTIVE
MMV665927, INACTIVE,0.037832817,0.961228318,0.000938865,0.003992282,0.996005952,1.78E-06,0.064414106,0.935311198,0.00027478,0.026199976,0.972892046,0.000908034,0.233419463,0.503085375,0.263495117,0.209298477,0.555053234,0.235648274,0.304918826,0.372148365,0.32293281,0.32565552,0.346195668,0.328148752,1.34E-18,1, 2.22670445924e-319, ClCC(=O)NCCOc1ccc(Cl)cc1Cl,,,,,,,MMV665924, INACTIVE
MMV080034, INACTIVE,0.004330788,0.994999392,0.000669821,0.003926205,0.996073008,8.10E-07,0.069528833,0.930273592,0.000197581,0.008911946,0.990750015,0.00033799,0.243697047,0.485541046,0.270761877,0.197793484,0.574441612,0.22776483,0.297990173,0.373717904,0.328291893,0.305110306,0.370371073,0.324518561,1.35E-28,1, 2.88810129555e-316, n1c(N)c2c(cccc2)nc1Nc3cccc(F)c3,,,,,,,MMV665927, INACTIVE
MMV006820, INACTIVE,0.008608348,0.991040365,0.000351287,0.003907624,0.996091306,1.01E-06,0.072420508,0.927341282,0.000238281,0.041418895,0.957108498,0.001472648,0.241399363,0.489582926,0.269017667,0.207961023,0.557294607,0.234744295,0.300204158,0.375621736,0.324174047,0.314258933,0.357355356,0.3283858,3.34E-24,1, 7.07029959705e-316, CCCCc1c(C)nc2c(OC)cccc2c1O,,,,,,,MMV665928, INACTIVE
MMV020275, INACTIVE,0.002187734,0.997116925,0.000695342,0.00384543,0.996153533,1.06E-06,0.034540433,0.965346396,0.000113208,0.000639105,0.999322295,3.86E-05,0.240499377,0.490992099,0.268508434,0.225421816,0.528392196,0.246186018,0.298012942,0.382787377,0.319199681,0.317894459,0.354822546,0.327283084,6.75E-25,1,3.09E-279, Clc1ccc2nc(cc(C(=O)NC3CCN(Cc4ccccc4)CC3)c2c1)c5ccncc5,,,,,,,MMV665929, INACTIVE
MMV666101, INACTIVE,0.022382873,0.974239865,0.003377262,0.003839841,0.996151984,8.21E-06,0.025725259,0.974061847,0.000212886,0.0001578,0.999836564,5.61E-06,0.255616099,0.469897389,0.274486542,0.216037184,0.543799818,0.240163013,0.299184918,0.376049042,0.32476604,0.322934628,0.345618278,0.331447035,1.25E-16,1,6.29E-296, COc1ccc(cc1)C2=C(c3ccc(OC)cc3)C4(C5C(C(=O)N(C5=O)c6ccc(C)cc6)C2(C4=O)c7ccccc7)c8ccccc8,,,,,,,MMV665934, INACTIVE
MMV665979, INACTIVE,0.000625272,0.998733977,0.000640751,0.00378091,0.996218741,4.08E-07,0.035581682,0.964343727,7.47E-05,0.005302981,0.994445682,0.000251314,0.267549723,0.445678264,0.286772043,0.218467921,0.539880931,0.241651148,0.297602057,0.377720058,0.324677914,0.314112604,0.358306885,0.327580512,2.58E-24,1,2.92E-296, FC(F)(F)c1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,,,,,,,MMV665935, INACTIVE
MMV665850, INACTIVE,0.00331495,0.996286116,0.000398934,0.0037652,0.996234238,5.46E-07,0.058285315,0.941587448,0.000127236,0.015724499,0.983700693,0.000574829,0.236823469,0.497376621,0.26579988,0.210926116,0.552261174,0.236812666,0.297435641,0.378485382,0.324078947,0.316410691,0.354273885,0.329315424,1.06E-23,1,0.00E+00, Oc1ccc(Cl)cc1CNc2nc3ccccc3[nH]2,,,,,,,MMV665936, INACTIVE
MMV665944, INACTIVE,0.001514049,0.998251463,0.000234488,0.003729355,0.996270299,3.35E-07,0.057325806,0.942553163,0.000121016,0.00875084,0.990858138,0.000391006,0.235852748,0.498824507,0.265322715,0.208476931,0.556358218,0.235164821,0.310611606,0.366937876,0.322450489,0.309440523,0.363378584,0.327180803,1.70E-30,1, 1.2351641146e-322, COc1ccc(CN2CCN(Cc3ccccc3)CC2)c(O)c1,,,,,,,MMV665939, INACTIVE
MMV665904, INACTIVE,0.028864748,0.96908505,0.002050203,0.003719704,0.996275425,4.84E-06,0.091572113,0.907420278,0.001007648,0.016881047,0.98252511,0.000593808,0.24181287,0.488919735,0.26926744,0.203433558,0.564895749,0.231670737,0.304943979,0.372609407,0.322446555,0.329914868,0.339069366,0.331015825,1.12E-21,1, 3.45845952089e-322, COCCN1C(=Nc2ccccc2C1=O)C,,,,,,,MMV665940, INACTIVE
